,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
12052,681677199,False,finalized,3,2/25/15 19:09,neutral,0.6541,,0.0,American,,sammy575,,0,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",,2/24/15 11:37,5.70306e+17,New York,Eastern Time (US & Canada)
10998,681462294,False,finalized,3,2/25/15 7:10,negative,1.0,Late Flight,1.0,US Airways,,brettel,,0,"@USAirways I doubt that, its 11:21p &amp; we r still being held captive on the ground at DCA! A little communication from up front would b nice.","[38.86402742, -77.04855865]",2/19/15 20:23,5.68627e+17,Washington DC,Eastern Time (US & Canada)
8015,681458785,False,finalized,3,2/25/15 8:47,positive,1.0,,,Delta,,mariobonifacio,,0,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!,,2/20/15 12:38,5.68872e+17,New York,Eastern Time (US & Canada)
14183,681679342,False,finalized,3,2/25/15 19:18,neutral,0.6395,,0.0,American,,AlfonsoSandova3,,0,@AmericanAir are you expecting flights out of DFW to be Cancelled Flightled tomorrow AM and afternoon?,,2/22/15 16:39,5.69658e+17,"El Paso, TX",
4494,681454484,False,finalized,3,2/25/15 4:46,negative,1.0,Customer Service Issue,0.6557,Southwest,,pjeffs,,0,@SouthwestAir i have asked Lindsey to call me instead of DM like a schoolgirl but so far no call   Getting tired of typing little notes,,2/24/15 4:55,5.70205e+17,,Mid-Atlantic
2357,681451594,False,finalized,3,2/25/15 1:30,neutral,1.0,,,United,,EbolaOutbreakUS,,0,@united SATURDAY this morning Man dies from Ebola http://t.co/hXVVIS0VWw,,2/21/15 13:29,5.69248e+17,,Eastern Time (US & Canada)
7464,681458032,False,finalized,3,2/25/15 7:31,neutral,0.6737,,0.0,Delta,,canolibean,,0,@JetBlue early last month via Expedia-there's an extra middle name and initial attached to my last name,,2/22/15 11:47,5.69584e+17,the burg nj,
1081,681449828,False,finalized,3,2/25/15 9:53,negative,1.0,Flight Booking Problems,0.3602,United,,aminghadersohi,,0,@united go to hell,,2/23/15 11:01,5.69935e+17,"San Francisco, CA",
1029,681449739,False,finalized,3,2/25/15 6:55,negative,1.0,Flight Booking Problems,0.3526,United,,Nupe588,,0,"@united I'm rebooked now, but the line was 300 people deep.",,2/23/15 12:40,5.6996e+17,,
3360,681453085,False,finalized,3,2/25/15 5:57,negative,0.6854,Can't Tell,0.3483,United,,skyjumper77,,0,@united has it been 4-6hrs yet?,,2/19/15 11:45,5.68497e+17,,
900,681449520,False,finalized,3,2/25/15 9:54,negative,1.0,Cancelled Flight,0.6669,United,,whitterbug,,0,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS,,2/23/15 16:52,5.70023e+17,"Houston, TX",Central Time (US & Canada)
1631,681450522,False,finalized,3,2/25/15 8:20,negative,1.0,Can't Tell,1.0,United,,BeyondStatusQuo,,1,@united you always surprise me with the awfulness of your airline. You guys suck. #worst,,2/22/15 15:32,5.69641e+17,Los Angeles ,Pacific Time (US & Canada)
8044,681458817,False,finalized,3,2/25/15 5:47,positive,0.6579,,,Delta,,datminecraftboz,,0,@JetBlue i love this song &lt;3 thanks @JetBlue,,2/20/15 10:31,5.68841e+17,,
421,681448913,False,finalized,3,2/25/15 1:18,positive,1.0,,,Virgin America,,ctpsts,,0,@VirginAmerica I luv ur people and product! 1 thing is y do u charge for herbal tea but not black tea? I'm not a caffeine drinker,,2/18/15 10:49,5.6812e+17,,
9554,681460839,False,finalized,3,2/25/15 7:28,negative,0.6507,Bad Flight,0.3275,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",,2/23/15 7:22,5.6988e+17,BK,
1595,681450459,False,finalized,3,2/25/15 2:23,negative,1.0,Late Flight,1.0,United,,CrowdSafetyNI,,0,@united is my flight delayed? It keeps changing between delayed and not??? If delayed is checkin time Late Flightr??? http://t.co/NTUIx5dbYR,,2/22/15 16:10,5.6965e+17,Northern Ireland,London
9031,681460072,False,finalized,3,2/25/15 2:02,neutral,1.0,,,US Airways,,dagzapatero,,0,@USAirways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather reLate Flightd flight. Y'all disconnected me 2x. Please help.,,2/24/15 9:39,5.70277e+17,Tidewater - Virginia,Atlantic Time (Canada)
11679,681462981,False,finalized,3,2/25/15 4:36,negative,0.6556,Late Flight,0.6556,US Airways,,PsuOhiofarmgirl,,0,"@USAirways  redeemed themselves!  Flight out at 7:44!!! Had to call and negotiate,  but thank the Lord I'm heading home!!!!!",,2/17/15 15:05,5.67822e+17,,
2912,681452523,False,finalized,3,2/25/15 6:15,negative,0.6527,Late Flight,0.3395,United,,ScribblersNook,,0,@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,,2/20/15 10:01,5.68833e+17,"Atlanta, GA",Eastern Time (US & Canada)
1684,681450626,False,finalized,3,2/25/15 3:22,negative,1.0,longlines,0.6454,United,,mgsaldana,,0,@united still sucks. I don't understand why you have two cust service agents for a long line at Houston international b gate #unitedsucks,,2/22/15 14:34,5.69626e+17,,Central Time (US & Canada)
2929,681452545,False,finalized,3,2/25/15 10:37,negative,1.0,Late Flight,1.0,United,,hplager,,0,"@united boarded 6373 on time, deplaned, and now 100 minutes delay. No transparency during. Can't wait to give up my gold status for AA.","[37.6202411, -122.3883092]",2/20/15 9:42,5.68828e+17,Bay Area,Quito
1342,681450202,False,finalized,3,2/25/15 3:41,neutral,0.6652,,0.0,United,,Kwilusz1,,0,@united yes please. Going to drive the 6 hours.,,2/23/15 2:43,5.6981e+17,,Quito
12270,681677417,False,finalized,3,2/25/15 18:52,neutral,0.6579,,0.0,American,,LSNorwich,,0,@AmericanAir Oh they seem  to have reappeared now lol,,2/24/15 7:41,5.70247e+17,,London
4862,681454857,False,finalized,3,2/25/15 4:44,neutral,1.0,,,Southwest,,BradMcMorris,,0,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out,,2/22/15 17:50,5.69676e+17,"Colyell, Louisiana",Central Time (US & Canada)
2023,681451257,False,finalized,3,2/25/15 9:39,negative,1.0,Cancelled Flight,1.0,United,,DVERandy,,1,@united you Cancelled Flightled my flight without notification?,,2/22/15 4:13,5.6947e+17,WDVE PITTSBURGH,
2072,681451307,False,finalized,3,2/25/15 8:20,negative,1.0,Cancelled Flight,1.0,United,,RJordan47,,0,@united flight Cancelled Flightled to Denver service agent offered me a non jet salt lake to Denver or red eye out of Atlanta then hung up on me.,,2/21/15 22:46,5.69388e+17,Oklahoma,Central Time (US & Canada)
8877,681459916,False,finalized,3,2/25/15 4:21,neutral,0.6735,,,Delta,,EveryDayCrohns,,0,@JetBlue I would go for 3rd time to Jamaica to volunteer w/ at risk youth #flyitforward #dc #stpatricksfoundation #rotary,,2/17/15 12:09,5.67778e+17,,Pacific Time (US & Canada)
10908,681462202,False,finalized,3,2/25/15 3:31,negative,1.0,Cancelled Flight,1.0,US Airways,,nrhodes85,,0,"@USAirways yes, I was rebooked the next day (Weds). Thanks. Just upset that I lost 2 additional work days AND paid for my own hotel. #losing",,2/20/15 7:08,5.68789e+17,Dixie State College,Mountain Time (US & Canada)
6406,681456658,False,finalized,3,2/25/15 9:34,negative,1.0,Lost Luggage,0.6967,Southwest,,TStorm_Warning,,0,".@SouthwestAir I appreciate that, and not to be rude, but it doesn't solve much. You should AT LEAST cover the cost of stolen goods.",,2/17/15 18:48,5.67878e+17,"Austin, TX",Central Time (US & Canada)
14302,681679461,False,finalized,3,2/25/15 19:16,negative,1.0,Cancelled Flight,1.0,American,,letyak,,0,@AmericanAir our flight was Cancelled Flightled and rebooked to United. You didn't give them accurate ticket number now we can't check in. #annoyed,,2/22/15 15:27,5.6964e+17,"Philadelphia, PA",Eastern Time (US & Canada)
8214,681458995,False,finalized,3,2/25/15 8:04,neutral,1.0,,,Delta,,SnappyKyle,,0,@JetBlue Can I bring my dog on board?,,2/19/15 18:46,5.68603e+17,10 ring,Pacific Time (US & Canada)
8609,681459645,False,finalized,3,2/25/15 3:51,positive,1.0,,,Delta,,MaxwellAMooney,,0,"@JetBlue also. Emergency exit seats. 6'2"" and that's a huge win.",,2/18/15 10:33,5.68116e+17,"Mill Creek, WA",Pacific Time (US & Canada)
5676,681455677,False,finalized,3,2/25/15 6:06,negative,0.6866,Customer Service Issue,0.6866,Southwest,,Megs701,,0,@SouthwestAir you could be a little more accommodating with extending my flight credit.Whats 10 extra days!#notahappytraveler,,2/20/15 9:04,5.68818e+17,,
4747,681454740,False,finalized,3,2/25/15 6:13,negative,1.0,Late Flight,1.0,Southwest,,ucsigmachi,,0,@SouthwestAir flight 1028 no delayed 1.5 hours.  Another week another delayed flight,,2/23/15 7:25,5.69881e+17,,
7583,681458239,False,finalized,3,2/25/15 4:16,negative,1.0,Cancelled Flight,0.3511,Delta,,arthurhasher,,0,@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,,2/22/15 7:55,5.69526e+17,Long Island - Arizona ,
9311,681460510,False,finalized,3,2/25/15 9:31,neutral,1.0,,,US Airways,,VincesViews,,0,@USAirways can you help chairman? I am on flight 686 PHX connect 599 SJC will miss connection can you reroute please.,,2/23/15 14:36,5.69989e+17,"San Jose, Ca",Eastern Time (US & Canada)
4437,681454427,False,finalized,3,2/25/15 9:13,positive,0.6771,,0.0,Southwest,,joshkmm,,0,@SouthwestAir Thanks! Sent a DM to you. Let me know if oyu need any additional information.,,2/24/15 8:17,5.70256e+17,"Kansas City, KS",Central Time (US & Canada)
2542,681451945,False,finalized,3,2/25/15 9:15,negative,1.0,Late Flight,1.0,United,,recon_love,,0,@united never fails to have delayed flights _Ù÷Á,,2/21/15 4:03,5.69105e+17,,
7599,681458266,False,finalized,3,2/25/15 4:01,neutral,0.3437,,0.0,Delta,,cshells4,,0,@JetBlue Charleston - from your app guys as of a few minutes ago!!! http://t.co/sEUlpvfn95,,2/22/15 7:11,5.69515e+17,Connecticut,
3428,681453203,False,finalized,3,2/25/15 8:20,neutral,1.0,,,United,,elloecho,,0,@united yes when I landed.,,2/19/15 8:41,5.6845e+17,"Near Washington, DC",Eastern Time (US & Canada)
14146,681679305,False,finalized,3,2/25/15 19:39,negative,1.0,Late Flight,0.6677,American,,thebrainlair,,0,@AmericanAir I cannot believe how long flight 759 PHI  is taking. I know it's US Airways but you own it. I would really like to get home.,,2/22/15 16:54,5.69662e+17,Indiana,Eastern Time (US & Canada)
14441,681679600,False,finalized,3,2/25/15 19:03,neutral,0.6997,,0.0,American,,KiraMercedes_,,0,@AmericanAir where do I look for cabin crew vacancies?,,2/22/15 13:53,5.69616e+17,,London
861,681449453,False,finalized,3,2/25/15 1:22,negative,1.0,Bad Flight,0.3525,United,,theKos,,0,"@united UA 746. Pacific Rim and Date Night cut out. Not constantly or randomly, but one spot, repeatably.",,2/23/15 18:35,5.70049e+17,DC949,Pacific Time (US & Canada)
3960,681453947,False,finalized,3,2/25/15 2:51,negative,1.0,Customer Service Issue,1.0,United,,Z_J_M_,,0,@united still haven't received a response. Please direct message me for my contact information.,,2/17/15 21:21,5.67917e+17,,Eastern Time (US & Canada)
2162,681451398,False,finalized,3,2/25/15 6:08,neutral,1.0,,,United,,ntrogers,,0,@united is flight number 1142 Denver to Las Vegas 1125 on Sunday feb 22 Cancelled Flighted ?,,2/21/15 19:14,5.69334e+17,,
5869,681455889,False,finalized,3,2/25/15 7:27,positive,0.6155,,0.0,Southwest,,MaryWallYall,,0,"@SouthwestAir I'm excited too, but perhaps you could scale your excitement back by a few weeks...",,2/19/15 14:11,5.68533e+17,Chicago,Central Time (US & Canada)
13107,681678262,False,finalized,3,2/25/15 18:57,positive,1.0,,,American,,Lvalenzuela14,,0,@AmericanAir thanks!,"[0.0, 0.0]",2/23/15 11:16,5.69939e+17,Chile,
5628,681455629,False,finalized,3,2/25/15 8:21,negative,0.6459,Late Flight,0.6459,Southwest,,pnutbuttrnjille,,0,"@SouthwestAir 2 1/2 hours Late Flight, but I made it to sf! Maybe you can help me get on an earlier flight on Sunday :)",,2/20/15 11:11,5.68851e+17,"san diego, CA",
4011,681453998,False,finalized,3,2/25/15 5:53,negative,0.66,Late Flight,0.66,United,,JackieFerrari3,,0,@united mechanical delay occurred in Houston earlier today re: their flight to ORD,,2/17/15 18:31,5.67874e+17,Irvine,
12997,681678152,False,finalized,3,2/25/15 19:11,negative,1.0,Customer Service Issue,0.657,American,,aepleiss,,0,@AmericanAir I don't believe it's acceptable to have a ticket # changed after check in time &amp; not be notified. Apparently that's standard.,,2/23/15 12:57,5.69964e+17,,
3161,681452780,False,finalized,3,2/25/15 7:14,negative,1.0,Cancelled Flight,1.0,United,,philwa,,0,@united it wasn't a delay so much as a straight Cancelled Flightlation. Weather wasn't an issue either.,,2/19/15 20:15,5.68625e+17,"Los Angeles, CA",Pacific Time (US & Canada)
9442,681460727,False,finalized,3,2/25/15 0:40,negative,1.0,Customer Service Issue,1.0,US Airways,,FahadHassan,,0,@USAirways anyone there to help? Still on hold...,,2/23/15 11:05,5.69936e+17,Washington D.C.,Eastern Time (US & Canada)
12850,681678005,False,finalized,3,2/25/15 19:24,negative,1.0,Lost Luggage,0.7033,American,,raymackin,,0,@AmericanAir Took a flight yesterday fron TPA-DFW-AUS. Bag went to IAH. Today bag went to IAH-DFW and then back to IAH. Still no bag!,,2/23/15 15:23,5.70001e+17,,Eastern Time (US & Canada)
10778,681462072,False,finalized,3,2/25/15 0:47,neutral,1.0,,,US Airways,,xspike21,,0,@USAirways any chance of a travel advisory or DCA this weekend?,,2/20/15 13:23,5.68884e+17,,Eastern Time (US & Canada)
6955,681457452,False,finalized,3,2/25/15 1:11,positive,1.0,,,Delta,,brittanylevine,,0,"@JetBlue Worked now, ty",,2/23/15 14:44,5.69991e+17,"Los Angeles, Calif.",Pacific Time (US & Canada)
10605,681461897,False,finalized,3,2/25/15 1:28,negative,1.0,Customer Service Issue,1.0,US Airways,,NYC_Allie,,0,@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight.,,2/21/15 6:02,5.69135e+17,NYC,Eastern Time (US & Canada)
4547,681454538,False,finalized,3,2/25/15 4:19,neutral,0.6696,,0.0,Southwest,,Aubrey__Cyr,,0,@SouthwestAir how much is ur wifi fam,,2/23/15 17:59,5.7004e+17,CT,
9786,681461072,False,finalized,3,2/25/15 9:02,negative,1.0,Customer Service Issue,1.0,US Airways,,snowcrash6666,,0,@USAirways over two hours on hold to talk to an agent..then it disconnects me.  been trying for two days! Wtf! Hire some CSRs u make $ now,,2/22/15 17:21,5.69668e+17,,
4379,681454369,False,finalized,3,2/25/15 0:44,negative,1.0,Lost Luggage,0.6736,Southwest,,Heavenlychc9,,0,@SouthwestAir its flight #218 of that matters to you all. Hell next we all won't get our luggage properly transferred #facepalm #smh,,2/24/15 9:54,5.70281e+17,,
11357,681462657,False,finalized,3,2/25/15 1:13,negative,1.0,Cancelled Flight,0.6711,US Airways,,GignacForLowell,,0,"@USAirways after 3 Cancelled Flightlations and a delay, causing me to miss connecting flight. Another night not being home. Thanks #pathetic",,2/18/15 14:21,5.68173e+17,"Lowell, Ma",
9278,681460451,False,finalized,3,2/25/15 1:42,neutral,1.0,,,US Airways,,joyadventuremom,,0,@USAirways I have submitted my request. I would appreciate a call by 9am eastern. Thank you.,,2/23/15 16:03,5.70011e+17,,
6691,681457036,False,finalized,3,2/25/15 2:55,negative,1.0,Customer Service Issue,1.0,Southwest,,iBrianWeaver,,0,@SouthwestAir I've been on hold for an hour &amp; a half trying to change my flight to BNA. Not very happy with customer service right now!!!!!!,,2/17/15 9:09,5.67733e+17,"Nashville, TN",Central Time (US & Canada)
13266,681678421,False,finalized,3,2/25/15 19:18,negative,1.0,Flight Attendant Complaints,0.3547,American,,slippysam,,0,@AmericanAir your staff at JFK airport are discussing the way we we're left stranded,"[52.51022081, -2.98091961]",2/23/15 8:45,5.69901e+17,lydham shropshire uk,London
6294,681456546,False,finalized,3,2/25/15 4:39,neutral,1.0,,,Southwest,,chelle_ecoed,,0,@SouthwestAir Sorry! Thought I did. It's done now.,,2/18/15 8:01,5.68078e+17,"Miami, FL",Eastern Time (US & Canada)
10191,681461481,False,finalized,3,2/25/15 4:12,negative,1.0,Late Flight,0.6807,US Airways,,DestEurope,,1,@USAirways passengers sitting on plane for two hours flight #4663 from CMH!!!  All other flights have left #usairwaysfail #worstairlineever,,2/22/15 5:56,5.69496e+17,"Columbus, OH",Eastern Time (US & Canada)
4373,681454362,False,finalized,3,2/25/15 1:38,negative,1.0,Flight Booking Problems,0.6606,Southwest,,slobotski,,0,@SouthwestAir went to purchase a flight that I began processing not even 4 minutes earlier and the points had gone up - any help?,,2/24/15 10:04,5.70283e+17,Midwest + Airplanes,Central Time (US & Canada)
14484,681679643,False,finalized,3,2/25/15 19:34,negative,0.7039,Bad Flight,0.3587,American,,sa_craig,,0,"@AmericanAir after all, the plane didnÛªt land in identical or worse) conditions at GRK according to METARs.",,2/22/15 13:22,5.69608e+17,"College Station, TX",Central Time (US & Canada)
3699,681453660,False,finalized,3,2/25/15 9:22,positive,0.6617,,,United,,AlexSenchak,,0,"@united they are all -pilots, FA and ground personnel doing a great job. Weather is to blame... Who do I talk to about that :)",,2/18/15 14:50,5.68181e+17,"Boston, MA ",Atlantic Time (Canada)
10621,681461913,False,finalized,3,2/25/15 1:18,negative,1.0,Customer Service Issue,0.6549,US Airways,,imprfctfitlife,,0,@USAirways incapable of seating a 2yo and mom together. Toddler in his own row #fail @CNN,,2/21/15 4:54,5.69118e+17,"Brooklyn, NY",
1714,681450688,False,finalized,3,2/25/15 7:04,negative,1.0,Can't Tell,0.6492,United,,jtromano,,0,@united if I miss the #Oscars I'll never fly united again,,2/22/15 14:03,5.69618e+17,STL,Central Time (US & Canada)
1847,681450959,False,finalized,3,2/25/15 4:17,negative,1.0,Customer Service Issue,0.3505,United,,HoustonBlueMan,,0,@united no. I need you to have more than 2 agents at check in.,,2/22/15 10:02,5.69558e+17,"Houston, TX",Central Time (US & Canada)
